,Newspaper Name,Accident date,Header,News title,Deaths,Injured,Year,Month,Day,Month-Year,Season,AccidentDescription,Weekday,Identified Location,Severity,Accident Type,Car Type
577,Dhaka Tribune,2018-05-23,Five killed in Bogura road accident,Five killed in Bogura road,5,0,2018,5,23,2018-05,Spring,Five killed in Bogura road accident  Five killed in Bogura road,Wednesday,Bogura,High,Casualty,Other
578,Dhaka Tribune,2018-05-17,Dhaka Tribune's Nazim Uddin killed in road accident,Dhaka Tribune's Nazim Uddin killed in...,1,0,2018,5,17,2018-05,Spring,Dhaka Tribune's Nazim Uddin killed in road accident  Dhaka Tribune's Nazim Uddin killed in...,Thursday,Dhaka,Moderate,Casualty,Other
579,Dhaka Tribune,2018-05-17,4 killed in Habiganj road accident,4 killed in Habiganj road accident,4,0,2018,5,17,2018-05,Spring,4 killed in Habiganj road accident  4 killed in Habiganj road accident,Thursday,Habiganj,High,Casualty,Other
580,Dhaka Tribune,2018-05-12,"Three killed, 7 injured in Mirpur road crash","Three killed, 7 injured in Mirpur road...",3,0,2018,5,12,2018-05,Spring,"Three killed, 7 injured in Mirpur road crash  Three killed, 7 injured in Mirpur road...",Saturday,Mirpur,High,Casualty,Other
581,Dhaka Tribune,2018-05-12,Six killed in Mymensingh road crash,Six killed in Mymensingh road,6,0,2018,5,12,2018-05,Spring,Six killed in Mymensingh road crash  Six killed in Mymensingh road,Saturday,Mymensingh,High,Casualty,Other
582,Dhaka Tribune,2018-05-12,Senior journalist Kallol injured in road accident in Dhaka,Senior journalist Kallol injured in...,0,1,2018,5,12,2018-05,Spring,Senior journalist Kallol injured in road accident in Dhaka  Senior journalist Kallol injured in...,Saturday,Dhaka,Low,Casualty,Other
583,Dhaka Tribune,2018-05-08,"3 killed, 12 injured as bus overturns in Gopalganj","3 killed, 12 injured as bus overturns...",3,12,2018,5,8,2018-05,Spring,"3 killed, 12 injured as bus overturns in Gopalganj  3 killed, 12 injured as bus overturns...",Tuesday,Gopalganj,High,Overturn,Bus
584,Dhaka Tribune,2018-05-07,3 Chhatra League leaders killed in Brahmanbaria road accident,3 Chhatra League leaders killed in Brahmanbaria...,3,0,2018,5,7,2018-05,Spring,3 Chhatra League leaders killed in Brahmanbaria road accident  3 Chhatra League leaders killed in Brahmanbaria...,Monday,Brahmanbaria,High,Casualty,Other
585,Dhaka Tribune,2018-05-06,Now RMG worker loses foot in Dhaka road accident,Now RMG worker loses foot in Dhaka road...,0,1,2018,5,6,2018-05,Spring,Now RMG worker loses foot in Dhaka road accident  Now RMG worker loses foot in Dhaka road...,Sunday,Dhaka,Low,Other,Other
586,Dhaka Tribune,2018-05-05,3 killed in Mymensingh road accident,3 killed in Mymensingh road...,3,0,2018,5,5,2018-05,Spring,3 killed in Mymensingh road accident  3 killed in Mymensingh road...,Saturday,Mymensingh,High,Casualty,Other
587,Dhaka Tribune,2018-05-01,3 motorcyclists killed in Dinajpur road crash,3 motorcyclists killed in Dinajpur road...,3,0,2018,5,1,2018-05,Spring,3 motorcyclists killed in Dinajpur road crash  3 motorcyclists killed in Dinajpur road...,Tuesday,Dinajpur,High,Casualty,Motorcycle
588,Dhaka Tribune,2018-04-29,Another limb lost in road mishap,Another limb lost in road mishap,0,1,2018,4,29,2018-04,Spring,Another limb lost in road mishap  Another limb lost in road mishap,Sunday,Unknown,Low,Other,Other
589,Dhaka Tribune,2018-04-28,13 children dead after train hits school bus in India,13 children dead after train hits school...,13,0,2018,4,28,2018-04,Spring,13 children dead after train hits school bus in India  13 children dead after train hits school...,Saturday,Unknown,High,Other,Bus & Train
590,Dhaka Tribune,2018-04-26,"After Rajib, child's arm severed by bus in Bogura","After Rajib, child's arm severed by...",0,1,2018,4,26,2018-04,Spring,"After Rajib, child's arm severed by bus in Bogura  After Rajib, child's arm severed by...",Thursday,Bogura,Low,Other,Bus
591,Dhaka Tribune,2018-04-22,"4 killed, 15 injured in Gaibandha road accident","4 killed, 15 injured in Gaibandha road...",4,15,2018,4,22,2018-04,Spring,"4 killed, 15 injured in Gaibandha road accident  4 killed, 15 injured in Gaibandha road...",Sunday,Gaibandha,High,Casualty,Other
592,Dhaka Tribune,2018-04-14,Two dead in Manikganj road accident,Two dead in Manikganj road,2,0,2018,4,14,2018-04,Spring,Two dead in Manikganj road accident  Two dead in Manikganj road,Saturday,Manikganj,Moderate,Other,Other
593,Dhaka Tribune,2018-04-11,"2 killed, 25 injured as bus turns over on Dhaka-Khulna highway","2 killed, 25 injured as bus turns over...",2,25,2018,4,11,2018-04,Spring,"2 killed, 25 injured as bus turns over on Dhaka-Khulna highway  2 killed, 25 injured as bus turns over...",Wednesday,Dhaka,Moderate,Casualty,Bus
594,Dhaka Tribune,2018-04-08,Three killed in Khulna road crash,Three killed in Khulna road crash,3,0,2018,4,8,2018-04,Spring,Three killed in Khulna road crash  Three killed in Khulna road crash,Sunday,Khulna road,High,Casualty,Other
595,Dhaka Tribune,2018-04-07,"Road crashes kill 15, injure 24, in five districts","Road crashes kill 15, injure 24, in...",15,24,2018,4,7,2018-04,Spring,"Road crashes kill 15, injure 24, in five districts  Road crashes kill 15, injure 24, in...",Saturday,Unknown,High,Other,Other
596,Dhaka Tribune,2018-04-06,Newlywed couple killed in Mymensingh road crash,Newlywed couple killed in Mymensingh...,2,0,2018,4,6,2018-04,Spring,Newlywed couple killed in Mymensingh road crash  Newlywed couple killed in Mymensingh...,Friday,Mymensingh,Moderate,Casualty,Other
597,Dhaka Tribune,2018-04-04,8 killed in Gopalganj road accident,8 killed in Gopalganj road,8,0,2018,4,4,2018-04,Spring,8 killed in Gopalganj road accident  8 killed in Gopalganj road,Wednesday,Gopalganj,High,Casualty,Other
598,Dhaka Tribune,2018-03-30,3 killed in Chittagong road accident,3 killed in Chittagong road...,3,0,2018,3,30,2018-03,Spring,3 killed in Chittagong road accident  3 killed in Chittagong road...,Friday,Chittagong,High,Casualty,Other
599,Dhaka Tribune,2018-03-27,Assistant commissioner among two injured as truck rams police vehicle,Assistant commissioner among two injured...,0,2,2018,3,27,2018-03,Spring,Assistant commissioner among two injured as truck rams police vehicle  Assistant commissioner among two injured...,Tuesday,Unknown,Low,Casualty,Truck
600,Dhaka Tribune,2018-03-26,"11 dead, 23 injured in road accidents 100m apart","11 dead, 23 injured in road accidents...",11,23,2018,3,26,2018-03,Spring,"11 dead, 23 injured in road accidents 100m apart  11 dead, 23 injured in road accidents...",Monday,Unknown,High,Casualty,Other
601,Dhaka Tribune,2018-03-10,4 killed in Kushtia road crash,4 killed in Kushtia road crash,4,0,2018,3,10,2018-03,Spring,4 killed in Kushtia road crash  4 killed in Kushtia road crash,Saturday,Kushtia,High,Casualty,Other
602,Dhaka Tribune,2018-03-06,4 dead in Cox’s Bazar road crash,4 dead in Cox’s Bazar road crash,4,0,2018,3,6,2018-03,Spring,4 dead in Cox’s Bazar road crash  4 dead in Cox’s Bazar road crash,Tuesday,Cox’s Bazar,High,Other,Other
603,Dhaka Tribune,2018-03-03,Four dead in Mymensingh bus accident,Four dead in Mymensingh bus...,4,0,2018,3,3,2018-03,Spring,Four dead in Mymensingh bus accident  Four dead in Mymensingh bus...,Saturday,Mymensingh,High,Other,Bus
604,Dhaka Tribune,2018-02-23,DU student killed in road accident in Cox's Bazar,DU student killed in road accident in...,1,0,2018,2,23,2018-02,Winter,DU student killed in road accident in Cox's Bazar  DU student killed in road accident in...,Friday,Unknown,Moderate,Casualty,Other
605,Dhaka Tribune,2018-02-10,4 killed in Sunamganj road accident,4 killed in Sunamganj road,4,0,2018,2,10,2018-02,Winter,4 killed in Sunamganj road accident  4 killed in Sunamganj road,Saturday,Sunamganj,High,Casualty,Other
606,Dhaka Tribune,2018-02-06,Two NGO workers killed in road accidents,Two NGO workers killed in road...,2,0,2018,2,6,2018-02,Winter,Two NGO workers killed in road accidents  Two NGO workers killed in road...,Tuesday,Unknown,Moderate,Casualty,Other
607,Dhaka Tribune,2018-02-02,3 killed in Gazipur road accident,3 killed in Gazipur road accident,3,0,2018,2,2,2018-02,Winter,3 killed in Gazipur road accident  3 killed in Gazipur road accident,Friday,Gazipur,High,Casualty,Other
608,Dhaka Tribune,2018-01-31,"Mother, son killed in Moulvibazar road crash","Mother, son killed in Moulvibazar road...",2,0,2018,1,31,2018-01,Winter,"Mother, son killed in Moulvibazar road crash  Mother, son killed in Moulvibazar road...",Wednesday,Moulvibazar,Moderate,Casualty,Other
609,Dhaka Tribune,2018-01-18,Traffic accident in heavy fog kills three,Traffic accident in heavy fog kills...,3,0,2018,1,18,2018-01,Winter,Traffic accident in heavy fog kills three  Traffic accident in heavy fog kills...,Thursday,Unknown,High,Other,Other
610,Dhaka Tribune,2018-01-16,Truck driver lands in jail over death of 13 in Chuadanga road crash,Truck driver lands in jail over death...,13,0,2018,1,16,2018-01,Winter,Truck driver lands in jail over death of 13 in Chuadanga road crash  Truck driver lands in jail over death...,Tuesday,Chuadanga,High,Other,Truck
611,Dhaka Tribune,2018-01-16,Singer Nokul Kumar’s two co-artistes killed in Faridpur road crash,Singer Nokul Kumar’s two co-artistes...,2,0,2018,1,16,2018-01,Winter,Singer Nokul Kumar’s two co-artistes killed in Faridpur road crash  Singer Nokul Kumar’s two co-artistes...,Tuesday,Faridpur,Moderate,Casualty,Other
612,Dhaka Tribune,2018-01-09,2 killed in Gopalganj road accident,2 killed in Gopalganj road,2,0,2018,1,9,2018-01,Winter,2 killed in Gopalganj road accident  2 killed in Gopalganj road,Tuesday,Gopalganj,Moderate,Casualty,Other
613,Dhaka Tribune,2018-01-01,"Road accidents kill seven in Bogra, Habiganj","Road accidents kill seven in Bogra,...",7,0,2018,1,1,2018-01,Winter,"Road accidents kill seven in Bogra, Habiganj  Road accidents kill seven in Bogra,...",Monday,Bogra,High,Other,Other
614,Dhaka Tribune,2017-12-31,5 killed in Sirajganj road accident,5 killed in Sirajganj road,5,0,2017,12,31,2017-12,Winter,5 killed in Sirajganj road accident  5 killed in Sirajganj road,Sunday,Sirajganj,High,Casualty,Other
615,Dhaka Tribune,2017-12-31,"13 vehicles collide on Bangabandhu Bridge, 30 injured","13 vehicles collide on Bangabandhu Bridge,...",0,30,2017,12,31,2017-12,Winter,"13 vehicles collide on Bangabandhu Bridge, 30 injured  13 vehicles collide on Bangabandhu Bridge,...",Sunday,Bangabandhu,Moderate,Casualty,Other
616,Dhaka Tribune,2017-12-29,3 killed in Bogra road accident,3 killed in Bogra road accident,3,0,2017,12,29,2017-12,Winter,3 killed in Bogra road accident  3 killed in Bogra road accident,Friday,Bogra,High,Casualty,Other
617,Dhaka Tribune,2017-12-25,21 RMG workers injured in Narayanganj road accident,21 RMG workers injured in Narayanganj...,0,21,2017,12,25,2017-12,Winter,21 RMG workers injured in Narayanganj road accident  21 RMG workers injured in Narayanganj...,Monday,Narayanganj,Moderate,Casualty,Other
618,Dhaka Tribune,2017-12-20,MP Golam Mostafa laid to rest in Gaibandha,MP Golam Mostafa laid to rest in...,1,0,2017,12,20,2017-12,Winter,MP Golam Mostafa laid to rest in Gaibandha  MP Golam Mostafa laid to rest in...,Wednesday,Gaibandha,Moderate,Other,Other
619,Dhaka Tribune,2017-12-19,Eight freedom fighters injured in auto-rickshaw accident,Eight freedom fighters injured in auto-rickshaw...,0,8,2017,12,19,2017-12,Winter,Eight freedom fighters injured in auto-rickshaw accident  Eight freedom fighters injured in auto-rickshaw...,Tuesday,Unknown,Moderate,Casualty,Rickshaw
620,Dhaka Tribune,2017-12-16,4 killed as car plunges into Sunamganj ditch,4 killed as car plunges into Sunamganj...,4,0,2017,12,16,2017-12,Winter,4 killed as car plunges into Sunamganj ditch  4 killed as car plunges into Sunamganj...,Saturday,Sunamganj,High,Casualty,Car
621,Dhaka Tribune,2017-12-15,Couple killed in Savar road accident,Couple killed in Savar road...,2,0,2017,12,15,2017-12,Winter,Couple killed in Savar road accident  Couple killed in Savar road...,Friday,Unknown,Moderate,Casualty,Other
622,Dhaka Tribune,2017-11-02,4 killed in Narsingdi road accident,4 killed in Narsingdi road,4,0,2017,11,2,2017-11,Autumn,4 killed in Narsingdi road accident  4 killed in Narsingdi road,Thursday,Narsingdi,High,Casualty,Other
623,Dhaka Tribune,2017-10-30,Seven killed in head-on collision of buses in Pabna,Seven killed in head-on collision of...,7,0,2017,10,30,2017-10,Autumn,Seven killed in head-on collision of buses in Pabna  Seven killed in head-on collision of...,Monday,Pabna,High,Collision,Bus
624,Dhaka Tribune,2017-10-29,Joint secretary’s car runs over child in Gazipur,Joint secretary’s car runs over child...,1,0,2017,10,29,2017-10,Autumn,Joint secretary’s car runs over child in Gazipur  Joint secretary’s car runs over child...,Sunday,Gazipur,Moderate,Other,Car
625,Dhaka Tribune,2017-10-21,DU VC’s son hit by speeding car on campus,DU VC’s son hit by speeding car on...,1,0,2017,10,21,2017-10,Autumn,DU VC’s son hit by speeding car on campus  DU VC’s son hit by speeding car on...,Saturday,Unknown,Moderate,Other,Car
626,Dhaka Tribune,2017-10-14,Two die in traffic accident in Cox’s Bazar,Two die in traffic accident in Cox’s...,2,0,2017,10,14,2017-10,Autumn,Two die in traffic accident in Cox’s Bazar  Two die in traffic accident in Cox’s...,Saturday,Cox’s Bazar,Moderate,Other,Other
627,Dhaka Tribune,2017-10-10,Private car crushed between two buses in Dhaka’s Gabtoli,Private car crushed between two buses...,3,0,2017,10,10,2017-10,Autumn,Private car crushed between two buses in Dhaka’s Gabtoli  Private car crushed between two buses...,Tuesday,Dhaka,High,Other,Bus & Car
628,Dhaka Tribune,2017-10-10,"Mother, son among 4 killed in Brahmanbaria road accident","Mother, son among 4 killed in Brahmanbaria...",4,0,2017,10,10,2017-10,Autumn,"Mother, son among 4 killed in Brahmanbaria road accident  Mother, son among 4 killed in Brahmanbaria...",Tuesday,Brahmanbaria,High,Casualty,Other
629,Dhaka Tribune,2017-10-04,3 killed Faridpur road accident,3 killed Faridpur road accident,3,0,2017,10,4,2017-10,Autumn,3 killed Faridpur road accident  3 killed Faridpur road accident,Wednesday,Faridpur,High,Casualty,Other
630,Dhaka Tribune,2017-09-26,3 killed in Nilphamari road accident,3 killed in Nilphamari road...,3,0,2017,9,26,2017-09,Autumn,3 killed in Nilphamari road accident  3 killed in Nilphamari road...,Tuesday,Nilphamari,High,Casualty,Other
631,Dhaka Tribune,2017-09-18,Schoolgirl killed in Dhaka road accident,Schoolgirl killed in Dhaka road...,1,0,2017,9,18,2017-09,Autumn,Schoolgirl killed in Dhaka road accident  Schoolgirl killed in Dhaka road...,Monday,Dhaka,Moderate,Casualty,Other
632,Dhaka Tribune,2017-09-12,"3 killed, 12 injured in Cox’s Bazar road accident","3 killed, 12 injured in Cox’s Bazar...",3,12,2017,9,12,2017-09,Autumn,"3 killed, 12 injured in Cox’s Bazar road accident  3 killed, 12 injured in Cox’s Bazar...",Tuesday,Cox’s Bazar,High,Casualty,Other
633,Dhaka Tribune,2017-08-27,3 killed in Gopalganj road accident,3 killed in Gopalganj road,3,0,2017,8,27,2017-08,Summer,3 killed in Gopalganj road accident  3 killed in Gopalganj road,Sunday,Gopalganj,High,Casualty,Other
634,Dhaka Tribune,2017-08-25,5 killed in Pabna road accident,5 killed in Pabna road accident,5,0,2017,8,25,2017-08,Summer,5 killed in Pabna road accident  5 killed in Pabna road accident,Friday,Pabna,High,Casualty,Other
635,Dhaka Tribune,2017-08-22,5 killed in Chittagong road accident,5 killed in Chittagong road...,5,0,2017,8,22,2017-08,Summer,5 killed in Chittagong road accident  5 killed in Chittagong road...,Tuesday,Chittagong,High,Casualty,Other
636,Dhaka Tribune,2017-08-16,3 killed as lorry crushes CNG in Chittagong,3 killed as lorry crushes CNG in...,3,0,2017,8,16,2017-08,Summer,3 killed as lorry crushes CNG in Chittagong  3 killed as lorry crushes CNG in...,Wednesday,Chittagong,High,Casualty,Other
637,Dhaka Tribune,2017-08-08,"Four killed, 8 injured in Bogra road crash","Four killed, 8 injured in Bogra road...",4,8,2017,8,8,2017-08,Summer,"Four killed, 8 injured in Bogra road crash  Four killed, 8 injured in Bogra road...",Tuesday,Bogra,High,Casualty,Other
638,Dhaka Tribune,2017-07-30,Nationwide road crashes kill seven including university teacher,Nationwide road crashes kill seven including...,7,0,2017,7,30,2017-07,Summer,Nationwide road crashes kill seven including university teacher  Nationwide road crashes kill seven including...,Sunday,Unknown,High,Other,Other
639,Dhaka Tribune,2017-07-29,Child killed as bus rams motorcycle in Naogaon,Child killed as bus rams motorcycle...,1,0,2017,7,29,2017-07,Summer,Child killed as bus rams motorcycle in Naogaon  Child killed as bus rams motorcycle...,Saturday,Naogaon,Moderate,Casualty,Bus & Motorcycle
640,Dhaka Tribune,2017-07-23,Bogra bus-truck collision leaves three dead,Bogra bus-truck collision leaves three...,3,0,2017,7,23,2017-07,Summer,Bogra bus-truck collision leaves three dead  Bogra bus-truck collision leaves three...,Sunday,Bogra,High,Collision,Bus & Truck
641,Dhaka Tribune,2017-07-11,School girl killed as truck crashes into house,School girl killed as truck crashes...,1,0,2017,7,11,2017-07,Summer,School girl killed as truck crashes into house  School girl killed as truck crashes...,Tuesday,Unknown,Moderate,Casualty,Truck
642,Dhaka Tribune,2017-07-10,Air force soldier killed in Ctg road accident,Air force soldier killed in Ctg road...,1,0,2017,7,10,2017-07,Summer,Air force soldier killed in Ctg road accident  Air force soldier killed in Ctg road...,Monday,Ctg,Moderate,Casualty,Other
643,Dhaka Tribune,2017-07-03,Two killed in Gazipur road accident,Two killed in Gazipur road,2,0,2017,7,3,2017-07,Summer,Two killed in Gazipur road accident  Two killed in Gazipur road,Monday,Gazipur,Moderate,Casualty,Other
644,Dhaka Tribune,2017-07-02,Two dead in Chittagong road mishap,Two dead in Chittagong road mishap,2,0,2017,7,2,2017-07,Summer,Two dead in Chittagong road mishap  Two dead in Chittagong road mishap,Sunday,Chittagong,Moderate,Other,Other
645,Dhaka Tribune,2017-06-30,"3 killed, 25 injured in Rangpur accident","3 killed, 25 injured in Rangpur...",3,25,2017,6,30,2017-06,Summer,"3 killed, 25 injured in Rangpur accident  3 killed, 25 injured in Rangpur...",Friday,Rangpur,High,Casualty,Other
646,Dhaka Tribune,2017-06-30,Road crashes kill 18 across country,Road crashes kill 18 across,18,0,2017,6,30,2017-06,Summer,Road crashes kill 18 across country  Road crashes kill 18 across,Friday,Unknown,High,Other,Other
647,Dhaka Tribune,2017-06-29,4 of a family among six killed in Gopalganj road accident,4 of a family among six killed in Gopalganj...,6,0,2017,6,29,2017-06,Summer,4 of a family among six killed in Gopalganj road accident  4 of a family among six killed in Gopalganj...,Thursday,Gopalganj,High,Casualty,Other
648,Dhaka Tribune,2017-06-29,Four die in Sirajganj road accident,Four die in Sirajganj road,4,0,2017,6,29,2017-06,Summer,Four die in Sirajganj road accident  Four die in Sirajganj road,Thursday,Sirajganj,High,Other,Other
649,Dhaka Tribune,2017-06-29,3 killed in Khagrachhari road accident,3 killed in Khagrachhari road...,3,0,2017,6,29,2017-06,Summer,3 killed in Khagrachhari road accident  3 killed in Khagrachhari road...,Thursday,Khagrachhari,High,Casualty,Other
650,Dhaka Tribune,2017-06-28,"Ex-Bangladesh spinner Razzak, family injured in road accident","Ex-Bangladesh spinner Razzak, family...",0,0,2017,6,28,2017-06,Summer,"Ex-Bangladesh spinner Razzak, family injured in road accident  Ex-Bangladesh spinner Razzak, family...",Wednesday,Bangladesh,Minor,Casualty,Other
651,Dhaka Tribune,2017-06-28,"Driver gives wheel to helper, 17 dead after truck overturns in Rangpur","Driver gives wheel to helper, 17 dead...",17,0,2017,6,28,2017-06,Summer,"Driver gives wheel to helper, 17 dead after truck overturns in Rangpur  Driver gives wheel to helper, 17 dead...",Wednesday,Rangpur,High,Overturn,Truck
652,Dhaka Tribune,2017-06-24,Speeding bus runs over father-daughter in Dhaka,Speeding bus runs over father-daughter...,2,0,2017,6,24,2017-06,Summer,Speeding bus runs over father-daughter in Dhaka  Speeding bus runs over father-daughter...,Saturday,Dhaka,Moderate,Other,Bus
653,Dhaka Tribune,2017-06-21,"10 killed, several injured in Bogra, Gopalganj, Jhenaidah, Habiganj road accidents","10 killed, several injured in Bogra,...",10,0,2017,6,21,2017-06,Summer,"10 killed, several injured in Bogra, Gopalganj, Jhenaidah, Habiganj road accidents  10 killed, several injured in Bogra,...",Wednesday,Bogra,High,Casualty,Other
654,Dhaka Tribune,2017-06-19,Two killed in Dhaka road accident,Two killed in Dhaka road accident,2,0,2017,6,19,2017-06,Summer,Two killed in Dhaka road accident  Two killed in Dhaka road accident,Monday,Dhaka,Moderate,Casualty,Other
655,Dhaka Tribune,2017-06-16,Two pedestrians killed in Munshiganj road crash,Two pedestrians killed in Munshiganj...,2,0,2017,6,16,2017-06,Summer,Two pedestrians killed in Munshiganj road crash  Two pedestrians killed in Munshiganj...,Friday,Munshiganj,Moderate,Pedestrian,Other
656,Dhaka Tribune,2017-06-02,5 killed in Chittagong road crash,5 killed in Chittagong road crash,5,0,2017,6,2,2017-06,Summer,5 killed in Chittagong road crash  5 killed in Chittagong road crash,Friday,Chittagong,High,Casualty,Other
657,Dhaka Tribune,2017-05-29,Two JU students killed in Savar road accident,Two JU students killed in Savar road...,2,0,2017,5,29,2017-05,Spring,Two JU students killed in Savar road accident  Two JU students killed in Savar road...,Monday,Unknown,Moderate,Casualty,Other
658,Dhaka Tribune,2017-05-26,"Six, including policeman, killed in Gopalganj road accident","Six, including policeman, killed in...",6,0,2017,5,26,2017-05,Spring,"Six, including policeman, killed in Gopalganj road accident  Six, including policeman, killed in...",Friday,Gopalganj,High,Casualty,Other
659,Dhaka Tribune,2017-05-25,3 of a family killed in Kaliakoir road accident,3 of a family killed in Kaliakoir road...,3,0,2017,5,25,2017-05,Spring,3 of a family killed in Kaliakoir road accident  3 of a family killed in Kaliakoir road...,Thursday,Kaliakoir,High,Casualty,Other
660,Dhaka Tribune,2017-05-23,3 killed as microbus plunges into roadside ditch in Chittagong,3 killed as microbus plunges into roadside...,3,0,2017,5,23,2017-05,Spring,3 killed as microbus plunges into roadside ditch in Chittagong  3 killed as microbus plunges into roadside...,Tuesday,Chittagong,High,Casualty,Bus
661,Dhaka Tribune,2017-05-14,NAPE DG killed in Chittagong road crash,NAPE DG killed in Chittagong road...,1,0,2017,5,14,2017-05,Spring,NAPE DG killed in Chittagong road crash  NAPE DG killed in Chittagong road...,Sunday,Chittagong,Moderate,Casualty,Other
662,Dhaka Tribune,2017-05-13,Road accidents kill 7 in 3 districts,Road accidents kill 7 in 3...,7,0,2017,5,13,2017-05,Spring,Road accidents kill 7 in 3 districts  Road accidents kill 7 in 3...,Saturday,Unknown,High,Other,Other
663,Dhaka Tribune,2017-05-09,"5 killed, 35 injured in Jessore bus accident","5 killed, 35 injured in Jessore bus...",5,35,2017,5,9,2017-05,Spring,"5 killed, 35 injured in Jessore bus accident  5 killed, 35 injured in Jessore bus...",Tuesday,Jessore,High,Casualty,Bus
664,Dhaka Tribune,2017-05-07,Two killed in Dhaka road accident,Two killed in Dhaka road accident,2,0,2017,5,7,2017-05,Spring,Two killed in Dhaka road accident  Two killed in Dhaka road accident,Sunday,Dhaka,Moderate,Casualty,Other
665,Dhaka Tribune,2017-04-29,3 killed in Sirajganj road crash,3 killed in Sirajganj road crash,3,0,2017,4,29,2017-04,Spring,3 killed in Sirajganj road crash  3 killed in Sirajganj road crash,Saturday,Sirajganj,High,Casualty,Other
666,Dhaka Tribune,2017-04-25,2 motorcyclists killed in Cox’s Bazar accident,2 motorcyclists killed in Cox’s Bazar...,2,0,2017,4,25,2017-04,Spring,2 motorcyclists killed in Cox’s Bazar accident  2 motorcyclists killed in Cox’s Bazar...,Tuesday,Cox’s Bazar,Moderate,Casualty,Motorcycle
667,Dhaka Tribune,2017-04-22,Rickshaw puller killed in Dhanmondi road accident,Rickshaw puller killed in Dhanmondi...,1,0,2017,4,22,2017-04,Spring,Rickshaw puller killed in Dhanmondi road accident  Rickshaw puller killed in Dhanmondi...,Saturday,Dhanmondi,Moderate,Casualty,Rickshaw
668,Dhaka Tribune,2017-04-21,Two killed in Mymensingh road accident,Two killed in Mymensingh road...,2,0,2017,4,21,2017-04,Spring,Two killed in Mymensingh road accident  Two killed in Mymensingh road...,Friday,Mymensingh,Moderate,Casualty,Other
669,Dhaka Tribune,2017-04-21,Road crashes take 11 lives in 5 districts,Road crashes take 11 lives in 5...,11,0,2017,4,21,2017-04,Spring,Road crashes take 11 lives in 5 districts  Road crashes take 11 lives in 5...,Friday,Unknown,High,Other,Other
670,Dhaka Tribune,2017-04-16,Four killed in Narsingdi road accident,Four killed in Narsingdi road...,4,0,2017,4,16,2017-04,Spring,Four killed in Narsingdi road accident  Four killed in Narsingdi road...,Sunday,Narsingdi,High,Casualty,Other
671,Dhaka Tribune,2017-04-16,Road accidents kill five in Sirajganj,Road accidents kill five in...,5,0,2017,4,16,2017-04,Spring,Road accidents kill five in Sirajganj  Road accidents kill five in...,Sunday,Sirajganj,High,Other,Other
672,Dhaka Tribune,2017-04-10,Road crashes take 18 lives across country,Road crashes take 18 lives across...,18,0,2017,4,10,2017-04,Spring,Road crashes take 18 lives across country  Road crashes take 18 lives across...,Monday,Unknown,High,Other,Other
673,Dhaka Tribune,2017-04-09,3 killed in Mymensingh road accident,3 killed in Mymensingh road...,3,0,2017,4,9,2017-04,Spring,3 killed in Mymensingh road accident  3 killed in Mymensingh road...,Sunday,Mymensingh,High,Casualty,Other
674,Dhaka Tribune,2017-03-27,Cop run over by pickup van in Narayanganj,Cop run over by pickup van in...,1,0,2017,3,27,2017-03,Spring,Cop run over by pickup van in Narayanganj  Cop run over by pickup van in...,Monday,Narayanganj,Moderate,Other,Train
675,Dhaka Tribune,2017-03-27,Road accidents kill 18 in 4 districts,Road accidents kill 18 in 4...,18,0,2017,3,27,2017-03,Spring,Road accidents kill 18 in 4 districts  Road accidents kill 18 in 4...,Monday,Unknown,High,Other,Other
676,Dhaka Tribune,2017-03-26,12 killed in Chuadanga road crash,12 killed in Chuadanga road crash,12,0,2017,3,26,2017-03,Spring,12 killed in Chuadanga road crash  12 killed in Chuadanga road crash,Sunday,Chuadanga,High,Casualty,Other
677,Dhaka Tribune,2017-03-26,Three Bangladeshis killed in Saudi Arabia road crash,Three Bangladeshis killed in Saudi Arabia...,3,0,2017,3,26,2017-03,Spring,Three Bangladeshis killed in Saudi Arabia road crash  Three Bangladeshis killed in Saudi Arabia...,Sunday,Saudi Arabia,High,Casualty,Other
678,Dhaka Tribune,2017-03-25,Four children among 13 killed in road crashes,Four children among 13 killed in road...,13,0,2017,3,25,2017-03,Spring,Four children among 13 killed in road crashes  Four children among 13 killed in road...,Saturday,Unknown,High,Casualty,Other
679,Dhaka Tribune,2017-03-25,5 from one family among 10 killed in Mymensingh lorry crash,5 from one family among 10 killed in...,10,0,2017,3,25,2017-03,Spring,5 from one family among 10 killed in Mymensingh lorry crash  5 from one family among 10 killed in...,Saturday,Mymensingh,High,Casualty,Other
680,Dhaka Tribune,2017-03-24,"1 killed, 2 injured in Narayanganj road accident","1 killed, 2 injured in Narayanganj road...",1,2,2017,3,24,2017-03,Spring,"1 killed, 2 injured in Narayanganj road accident  1 killed, 2 injured in Narayanganj road...",Friday,Narayanganj,Moderate,Casualty,Other
681,Dhaka Tribune,2017-03-22,Truck runs over school teacher in Chittagong,Truck runs over school teacher in...,1,0,2017,3,22,2017-03,Spring,Truck runs over school teacher in Chittagong  Truck runs over school teacher in...,Wednesday,Chittagong,Moderate,Other,Truck
682,Dhaka Tribune,2017-03-22,Two killed in a Tangail road accident,Two killed in a Tangail road...,2,0,2017,3,22,2017-03,Spring,Two killed in a Tangail road accident  Two killed in a Tangail road...,Wednesday,Tangail,Moderate,Casualty,Other
